id,name,full_name,private,owner_login,owner_type,html_url,description,fork,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,forks_count,open_issues_count,default_branch,topics,visibility,license
120463532,COLA,alibaba/COLA,False,alibaba,Organization,https://github.com/alibaba/COLA,🥤 COLA: Clean Object-oriented & Layered Architecture,False,2018-02-06T13:46:27Z,2025-10-29T11:21:22Z,2025-06-09T03:26:02Z,,3828,12701,12701,Java,3211,95,master,"architecture,clean,cola",public,lgpl-2.1
20275545,guice,google/guice,False,google,Organization,https://github.com/google/guice,"Guice (pronounced 'juice') is a lightweight dependency injection framework for Java 11 and above, brought to you by Google.",False,2014-05-28T23:18:53Z,2025-10-28T12:47:27Z,2025-09-30T17:00:04Z,https://github.com/google/guice,125307,12693,12693,Java,1687,355,master,,public,apache-2.0
223881576,mall-swarm,macrozheng/mall-swarm,False,macrozheng,User,https://github.com/macrozheng/mall-swarm,mall-swarm是一套微服务商城系统，采用了 Spring Cloud Alibaba、Spring Boot 3.2、Sa-Token、MyBatis、Elasticsearch、Docker、Kubernetes等核心技术，同时提供了基于Vue的管理后台方便快速搭建系统。mall-swarm在电商业务的基础集成了注册中心、配置中心、监控中心、网关等系统功能。,False,2019-11-25T06:55:31Z,2025-10-29T14:34:30Z,2025-10-16T06:34:06Z,https://cloud.macrozheng.com,54601,12671,12671,Java,5475,8,master,"docker,elasticsearch,java,k8s,kubernetes,mongodb,mybatis,mysql,rabbitmq,redis,spring-boot,spring-cloud,springboot,springcloud",public,apache-2.0
160999,zookeeper,apache/zookeeper,False,apache,Organization,https://github.com/apache/zookeeper,Apache ZooKeeper,False,2009-03-27T15:41:56Z,2025-10-29T13:59:41Z,2025-10-07T12:38:42Z,https://zookeeper.apache.org,152521,12645,12645,Java,7321,227,master,"apache,configuration-management,consensus,coordination,database,distributed-configuration,distributed-database,distributed-systems,hacktoberfest,java,key-value,service-discovery,zab,zookeeper",public,apache-2.0
5198041,eureka,Netflix/eureka,False,Netflix,Organization,https://github.com/Netflix/eureka,AWS Service registry for resilient mid-tier load balancing and failover.,False,2012-07-26T22:23:07Z,2025-10-27T04:09:42Z,2025-07-22T00:10:14Z,,12489,12644,12644,Java,3778,135,master,,public,apache-2.0
2626751,greenDAO,greenrobot/greenDAO,False,greenrobot,User,https://github.com/greenrobot/greenDAO,greenDAO is a light & fast ORM solution for Android that maps objects to SQLite databases.,False,2011-10-22T16:15:14Z,2025-10-24T10:02:27Z,2024-04-30T05:30:59Z,http://greenrobot.org/greendao/,7353,12624,12624,Java,2887,236,master,,public,
237867883,metersphere,metersphere/metersphere,False,metersphere,Organization,https://github.com/metersphere/metersphere,MeterSphere 是新一代的开源持续测试工具，让软件测试工作更简单、更高效，不再成为持续交付的瓶颈。,False,2020-02-03T02:06:12Z,2025-10-29T11:11:38Z,2025-10-24T09:08:56Z,https://metersphere.io/v3/index.html,421511,12587,12587,Java,2734,101,v3.x,"api-testing,continuous-testing,jmeter,metersphere,postman,swagger,test-automation,testcase,testing,testlink,testlink-alternative",public,gpl-3.0
88111990,Matisse,zhihu/Matisse,False,zhihu,Organization,https://github.com/zhihu/Matisse,:fireworks: A well-designed local image and video selector for Android,False,2017-04-13T01:31:05Z,2025-10-29T08:57:01Z,2023-05-15T09:55:57Z,,1991,12565,12565,Java,2067,465,master,"android,android-image-picker,android-image-selector,android-library,video-selector",public,apache-2.0
21113349,AndroidViewAnimations,daimajia/AndroidViewAnimations,False,daimajia,User,https://github.com/daimajia/AndroidViewAnimations,Cute view animation collection.,False,2014-06-23T03:53:13Z,2025-10-28T01:53:03Z,2021-08-18T23:15:07Z,,297,12474,12474,Java,2425,66,master,"android,animation,easing-functions",public,mit
23301468,AndroidSwipeLayout,daimajia/AndroidSwipeLayout,False,daimajia,User,https://github.com/daimajia/AndroidSwipeLayout,The Most Powerful Swipe Layout!,False,2014-08-25T04:09:33Z,2025-10-20T03:10:51Z,2023-11-10T08:30:13Z,,399,12404,12404,Java,2658,383,master,,public,mit
20651672,Mybatis-PageHelper,pagehelper/Mybatis-PageHelper,False,pagehelper,User,https://github.com/pagehelper/Mybatis-PageHelper,Mybatis通用分页插件,False,2014-06-09T15:32:30Z,2025-10-27T07:24:18Z,2025-06-19T23:54:53Z,https://mybatis.io,5333,12355,12355,Java,3131,66,master,"mybatis,mybatis-plugin",public,mit
1051476,plantuml,plantuml/plantuml,False,plantuml,Organization,https://github.com/plantuml/plantuml,Generate diagrams from textual description,False,2010-11-04T15:55:50Z,2025-10-29T12:25:25Z,2025-10-27T02:04:03Z,https://plantuml.com,464449,12208,12208,Java,1105,574,master,"diagram,diagram-as-code,diagrams,diagrams-as-code,java,plantuml,uml,uml-diagram",public,other
715605,jedis,redis/jedis,False,redis,Organization,https://github.com/redis/jedis,Redis Java client,False,2010-06-11T13:04:43Z,2025-10-28T23:57:16Z,2025-10-29T05:45:57Z,https://redis.github.io/jedis/,15605,12174,12174,Java,3901,132,master,"java,jedis,redis,redis-client,redis-cluster",public,mit
96704265,android-interview-questions,amitshekhariitbhu/android-interview-questions,False,amitshekhariitbhu,User,https://github.com/amitshekhariitbhu/android-interview-questions,Your Cheat Sheet For Android Interview - Android Interview Questions and Answers,False,2017-07-09T18:47:24Z,2025-10-29T08:57:58Z,2025-10-26T04:43:22Z,https://outcomeschool.com,1357,12145,12145,Java,2358,12,master,"android,android-interview,android-interview-practice,android-interview-question,android-interview-questions,android-interviews,answers,cheat-sheets,cheatsheet,interview-practice,interview-prep,interview-questions,kotlin,kotlin-android,kotlin-coroutines,questions,questions-and-answers",public,apache-2.0
166515022,trino,trinodb/trino,False,trinodb,Organization,https://github.com/trinodb/trino,"Official repository of Trino, the distributed SQL query engine for big data, formerly known as PrestoSQL (https://trino.io)",False,2019-01-19T06:38:14Z,2025-10-29T12:06:20Z,2025-10-29T12:06:16Z,https://trino.io,282123,12084,12084,Java,3369,2495,master,"analytics,big-data,data-science,database,databases,datalake,delta-lake,distributed-database,distributed-systems,hadoop,hive,iceberg,java,jdbc,presto,prestodb,query-engine,sql,trino",public,apache-2.0
49068243,uCrop,Yalantis/uCrop,False,Yalantis,Organization,https://github.com/Yalantis/uCrop,Image Cropping Library for Android,False,2016-01-05T13:41:06Z,2025-10-28T07:34:28Z,2025-08-07T16:51:43Z,https://yalantis.com/blog/introducing-ucrop-our-own-image-cropping-library-for-android/,64991,12050,12050,Java,2228,311,develop,"android,animation,crop,image,java,photo,rotation,scale",public,
50205233,debezium,debezium/debezium,False,debezium,Organization,https://github.com/debezium/debezium,Change data capture for a variety of databases. Please log issues at https://issues.redhat.com/browse/DBZ.,False,2016-01-22T20:17:05Z,2025-10-29T12:43:24Z,2025-10-29T12:43:16Z,https://debezium.io,70851,12014,12014,Java,2765,98,main,"apache-kafka,cdc,change-data-capture,data-pipeline,database,debezium,event-streaming,hacktoberfest,kafka,kafka-connect,kafka-producer",public,apache-2.0
337054443,xManager,Team-xManager/xManager,False,Team-xManager,Organization,https://github.com/Team-xManager/xManager,"Ad-Free, New Features & Freedom",False,2021-02-08T11:31:10Z,2025-10-29T15:11:01Z,2025-08-15T13:13:07Z,https://xmanagerapp.com,4973,11945,11945,Java,313,30,main,"android,java",public,gpl-3.0
161292091,matrix,Tencent/matrix,False,Tencent,Organization,https://github.com/Tencent/matrix,"Matrix is a plugin style, non-invasive APM system developed by WeChat.",False,2018-12-11T07:08:02Z,2025-10-28T17:09:57Z,2024-07-23T10:46:08Z,,199709,11925,11925,Java,1924,402,master,"android,apm-client,wechat",public,other
27729926,grpc-java,grpc/grpc-java,False,grpc,Organization,https://github.com/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,False,2014-12-08T19:00:00Z,2025-10-29T08:58:13Z,2025-10-29T08:58:05Z,https://grpc.io/docs/languages/java/,112696,11885,11885,Java,3939,513,master,"grpc,java,microservices,proto,rpc",public,apache-2.0
98978879,VasSonic,Tencent/VasSonic,False,Tencent,Organization,https://github.com/Tencent/VasSonic,"VasSonic is a lightweight and high-performance Hybrid framework developed by tencent VAS team, which is intended to speed up the first screen of websites working on Android and iOS platform. ",False,2017-08-01T08:35:13Z,2025-10-25T08:19:03Z,2023-04-07T11:37:52Z,,16215,11876,11876,Java,1624,44,master,"android-sdk,h5,hybrid,ios-sdk,web,webview",public,other
593867048,xpipe,xpipe-io/xpipe,False,xpipe-io,Organization,https://github.com/xpipe-io/xpipe,Access your entire server infrastructure from your local desktop,False,2023-01-27T02:25:38Z,2025-10-29T14:32:42Z,2025-10-28T19:52:43Z,https://xpipe.io,55439,11802,11802,Java,450,56,master,"bash,docker,filemanager,files,incus,java,javafx,k8s,kubernetes,lxd,networking,podman,sftp,ssh,tailscale,wsl",public,apache-2.0
334274271,OpenSearch,opensearch-project/OpenSearch,False,opensearch-project,Organization,https://github.com/opensearch-project/OpenSearch,🔎 Open source distributed and RESTful search engine.,False,2021-01-29T22:10:00Z,2025-10-29T14:56:03Z,2025-10-29T12:18:38Z,https://opensearch.org/docs/latest/opensearch/index/,595147,11799,11799,Java,2281,2415,main,"analytics,apache2,foss,java,search,search-engine",public,apache-2.0
129332826,fullstack-tutorial,frank-lam/fullstack-tutorial,False,frank-lam,User,https://github.com/frank-lam/fullstack-tutorial,🚀 fullstack tutorial 2022，后台技术栈/架构师之路/全栈开发社区，春招/秋招/校招/面试,False,2018-04-13T01:50:10Z,2025-10-29T02:34:12Z,2022-12-02T03:33:19Z,https://frank-lam.github.io/fullstack-tutorial,65725,11686,11686,Java,2430,21,master,"computer-science,fullstack-developer,interview,java,java-interview,skill-tree",public,
