repo_full_name,week_unix,total_commits,week_start_iso
termux/termux-app,1730592000,0,2024-11-03
termux/termux-app,1731196800,0,2024-11-10
termux/termux-app,1731801600,0,2024-11-17
termux/termux-app,1732406400,0,2024-11-24
termux/termux-app,1733011200,0,2024-12-01
termux/termux-app,1733616000,0,2024-12-08
termux/termux-app,1734220800,0,2024-12-15
termux/termux-app,1734825600,0,2024-12-22
termux/termux-app,1735430400,0,2024-12-29
termux/termux-app,1736035200,0,2025-01-05
termux/termux-app,1736640000,3,2025-01-12
termux/termux-app,1737244800,1,2025-01-19
termux/termux-app,1737849600,0,2025-01-26
termux/termux-app,1738454400,0,2025-02-02
termux/termux-app,1739059200,0,2025-02-09
termux/termux-app,1739664000,0,2025-02-16
termux/termux-app,1740268800,1,2025-02-23
termux/termux-app,1740873600,0,2025-03-02
termux/termux-app,1741478400,0,2025-03-09
termux/termux-app,1742083200,0,2025-03-16
termux/termux-app,1742688000,2,2025-03-23
termux/termux-app,1743292800,0,2025-03-30
termux/termux-app,1743897600,0,2025-04-06
termux/termux-app,1744502400,0,2025-04-13
termux/termux-app,1745107200,0,2025-04-20
termux/termux-app,1745712000,0,2025-04-27
termux/termux-app,1746316800,0,2025-05-04
termux/termux-app,1746921600,0,2025-05-11
termux/termux-app,1747526400,3,2025-05-18
termux/termux-app,1748131200,1,2025-05-25
termux/termux-app,1748736000,0,2025-06-01
termux/termux-app,1749340800,0,2025-06-08
termux/termux-app,1749945600,2,2025-06-15
termux/termux-app,1750550400,1,2025-06-22
termux/termux-app,1751155200,0,2025-06-29
termux/termux-app,1751760000,0,2025-07-06
termux/termux-app,1752364800,0,2025-07-13
termux/termux-app,1752969600,0,2025-07-20
termux/termux-app,1753574400,0,2025-07-27
termux/termux-app,1754179200,0,2025-08-03
termux/termux-app,1754784000,0,2025-08-10
termux/termux-app,1755388800,0,2025-08-17
termux/termux-app,1755993600,0,2025-08-24
termux/termux-app,1756598400,0,2025-08-31
termux/termux-app,1757203200,0,2025-09-07
termux/termux-app,1757808000,0,2025-09-14
termux/termux-app,1758412800,5,2025-09-21
termux/termux-app,1759017600,0,2025-09-28
termux/termux-app,1759622400,0,2025-10-05
termux/termux-app,1760227200,0,2025-10-12
termux/termux-app,1760832000,0,2025-10-19
termux/termux-app,1761436800,0,2025-10-26
