repo_full_name,week_unix,total_commits,week_start_iso
iluwatar/java-design-patterns,1730592000,7,2024-11-03
iluwatar/java-design-patterns,1731196800,11,2024-11-10
iluwatar/java-design-patterns,1731801600,0,2024-11-17
iluwatar/java-design-patterns,1732406400,0,2024-11-24
iluwatar/java-design-patterns,1733011200,6,2024-12-01
iluwatar/java-design-patterns,1733616000,4,2024-12-08
iluwatar/java-design-patterns,1734220800,0,2024-12-15
iluwatar/java-design-patterns,1734825600,0,2024-12-22
iluwatar/java-design-patterns,1735430400,0,2024-12-29
iluwatar/java-design-patterns,1736035200,15,2025-01-05
iluwatar/java-design-patterns,1736640000,11,2025-01-12
iluwatar/java-design-patterns,1737244800,0,2025-01-19
iluwatar/java-design-patterns,1737849600,0,2025-01-26
iluwatar/java-design-patterns,1738454400,0,2025-02-02
iluwatar/java-design-patterns,1739059200,2,2025-02-09
iluwatar/java-design-patterns,1739664000,6,2025-02-16
iluwatar/java-design-patterns,1740268800,8,2025-02-23
iluwatar/java-design-patterns,1740873600,8,2025-03-02
iluwatar/java-design-patterns,1741478400,5,2025-03-09
iluwatar/java-design-patterns,1742083200,11,2025-03-16
iluwatar/java-design-patterns,1742688000,17,2025-03-23
iluwatar/java-design-patterns,1743292800,17,2025-03-30
iluwatar/java-design-patterns,1743897600,53,2025-04-06
iluwatar/java-design-patterns,1744502400,14,2025-04-13
iluwatar/java-design-patterns,1745107200,10,2025-04-20
iluwatar/java-design-patterns,1745712000,4,2025-04-27
iluwatar/java-design-patterns,1746316800,0,2025-05-04
iluwatar/java-design-patterns,1746921600,4,2025-05-11
iluwatar/java-design-patterns,1747526400,0,2025-05-18
iluwatar/java-design-patterns,1748131200,0,2025-05-25
iluwatar/java-design-patterns,1748736000,0,2025-06-01
iluwatar/java-design-patterns,1749340800,0,2025-06-08
iluwatar/java-design-patterns,1749945600,0,2025-06-15
iluwatar/java-design-patterns,1750550400,0,2025-06-22
iluwatar/java-design-patterns,1751155200,0,2025-06-29
iluwatar/java-design-patterns,1751760000,0,2025-07-06
iluwatar/java-design-patterns,1752364800,0,2025-07-13
iluwatar/java-design-patterns,1752969600,0,2025-07-20
iluwatar/java-design-patterns,1753574400,0,2025-07-27
iluwatar/java-design-patterns,1754179200,0,2025-08-03
iluwatar/java-design-patterns,1754784000,0,2025-08-10
iluwatar/java-design-patterns,1755388800,0,2025-08-17
iluwatar/java-design-patterns,1755993600,0,2025-08-24
iluwatar/java-design-patterns,1756598400,0,2025-08-31
iluwatar/java-design-patterns,1757203200,0,2025-09-07
iluwatar/java-design-patterns,1757808000,0,2025-09-14
iluwatar/java-design-patterns,1758412800,0,2025-09-21
iluwatar/java-design-patterns,1759017600,0,2025-09-28
iluwatar/java-design-patterns,1759622400,0,2025-10-05
iluwatar/java-design-patterns,1760227200,0,2025-10-12
iluwatar/java-design-patterns,1760832000,0,2025-10-19
iluwatar/java-design-patterns,1761436800,0,2025-10-26
