repo_full_name,id,number,state,title,user_login,created_at,updated_at,closed_at,merged_at,additions,deletions,changed_files
kdn251/interviews,171184694,65,closed,Adds interviewing.io and CodinGame,Froren,2018-02-24T16:04:27Z,2018-06-09T17:51:45Z,2018-06-09T17:51:45Z,2018-06-09T17:51:45Z,,,
kdn251/interviews,179838259,78,closed,Adding problems,kdn251,2018-04-06T01:57:23Z,2018-05-29T17:21:01Z,2018-05-29T17:21:01Z,2018-05-29T17:21:01Z,,,
kdn251/interviews,182036977,82,closed,Added working link for UC Berkeley video lectures,brandonmanke,2018-04-17T02:42:27Z,2018-04-18T16:09:02Z,2018-04-18T15:50:53Z,2018-04-18T15:50:53Z,,,
kdn251/interviews,180472934,81,closed,Create LICENSE,kdn251,2018-04-10T02:17:28Z,2018-04-10T02:17:34Z,2018-04-10T02:17:34Z,2018-04-10T02:17:34Z,,,
kdn251/interviews,180195920,79,closed,fix format error,leviding,2018-04-09T02:09:49Z,2018-04-10T02:13:41Z,2018-04-10T02:13:41Z,2018-04-10T02:13:41Z,,,
kdn251/interviews,178362180,74,closed,adding new problems,kdn251,2018-03-29T15:24:25Z,2018-04-05T20:44:40Z,2018-04-05T20:44:40Z,2018-04-05T20:44:40Z,,,
kdn251/interviews,170428967,64,closed,Fix missing space for nested <li>,iamquang95,2018-02-21T10:27:49Z,2018-03-29T16:04:16Z,2018-03-29T15:30:08Z,2018-03-29T15:30:08Z,,,
kdn251/interviews,146884189,54,closed,Create Permutations.java,youssefAli11997,2017-10-16T20:44:44Z,2018-03-29T15:36:28Z,2018-03-29T15:36:28Z,,,,
kdn251/interviews,140375488,50,closed,More additions to the list:,ghost,2017-09-11T16:14:54Z,2018-03-29T15:35:14Z,2018-03-29T15:35:13Z,,,,
kdn251/interviews,140243570,49,closed,add interview magic blog post,GantMan,2017-09-11T03:26:18Z,2018-03-29T15:34:08Z,2018-03-29T15:34:08Z,,,,
kdn251/interviews,165179117,60,closed,Add CS Academy to list of online judges,Youssefares,2018-01-25T17:21:42Z,2018-03-29T15:33:56Z,2018-03-29T15:33:56Z,,,,
kdn251/interviews,176522672,68,closed,Reformat files,kdn251,2018-03-21T15:54:03Z,2018-03-29T15:31:46Z,2018-03-29T15:31:46Z,,,,
