repo_full_name,id,number,title,state,comments,created_at,updated_at,closed_at,user_login,labels
airbnb/lottie-android,2253017968,2496,Execution failed for task ':app:mergeExtDexDebug',closed,2,2024-04-19T13:27:44Z,2025-04-24T02:43:24Z,2024-04-19T15:52:36Z,ahmed2146,
airbnb/lottie-android,2250065950,2495,Cannot render when using LottieDrawable without setting bounds with SOFTWARE rendering,closed,4,2024-04-18T08:25:48Z,2024-04-23T16:09:39Z,2024-04-18T16:28:10Z,CodeReadOnlyUser,Rendering bug
airbnb/lottie-android,2237223697,2493,Correct the frequent GC issues caused by L.beginSection and L.endSection methods.,closed,1,2024-04-11T08:47:59Z,2024-05-08T14:09:41Z,2024-04-13T22:53:27Z,uni-cstar,New feature
airbnb/lottie-android,2234655122,2492,6.4.0 Delete the setScale API. Are there any other alternative APIs that do the same thing as the setScale API?,closed,1,2024-04-10T02:50:47Z,2024-04-10T19:42:56Z,2024-04-10T19:42:56Z,chenyukotlin,New feature
airbnb/lottie-android,2230300124,2491,Lottie Compose: playing compositions in a sequence is buggy,closed,6,2024-04-08T05:35:46Z,2024-04-10T19:44:35Z,2024-04-10T19:44:34Z,sheinin,Rendering bug
airbnb/lottie-android,2229558881,2490,Improve Gzip and Zip animation detection for `File` and `ContentProvider` animations in Compose,closed,2,2024-04-07T04:40:14Z,2024-09-29T16:35:29Z,2024-09-29T16:35:29Z,MSDarwish2000,New feature
airbnb/lottie-android,2214032521,2485,Provide a Global Configuration to Default Cache Composition to Disabled,closed,10,2024-03-28T20:05:09Z,2024-08-06T20:31:23Z,2024-08-06T20:31:23Z,rluick15,New feature
airbnb/lottie-android,2194402726,2484,[6.3.0] use compatible lottie resource but crash,closed,4,2024-03-19T09:04:34Z,2024-04-13T22:53:45Z,2024-04-13T22:53:45Z,ariazz98,"Needs more info,Rendering bug"
airbnb/lottie-android,2187927061,2483,NullPointer crash problem,closed,0,2024-03-15T07:56:05Z,2024-04-01T23:56:41Z,2024-04-01T23:56:41Z,yunlinos,Non-Rendering Bug
airbnb/lottie-android,2187898045,2482,Incorrect icon loading when manually selecting a dark or light theme,closed,1,2024-03-15T07:35:24Z,2024-04-01T04:44:15Z,2024-04-01T04:44:15Z,sainz,Non-Rendering Bug
airbnb/lottie-android,2186817304,2481,LottieAnimationView.duration returns 0,closed,3,2024-03-14T16:44:29Z,2024-04-01T04:50:35Z,2024-04-01T04:50:35Z,u13,Non-Rendering Bug
airbnb/lottie-android,2186094979,2480,java.lang.IllegalStateException: Missing values for keyframe.,closed,0,2024-03-14T11:19:45Z,2024-04-01T23:56:54Z,2024-04-01T23:56:54Z,giangpham96,Rendering bug
airbnb/lottie-android,2182362780,2479,Binary incompatibility between 6.3.0 and 6.4.0,closed,2,2024-03-12T18:09:00Z,2024-03-12T18:31:52Z,2024-03-12T18:19:30Z,carlonzo,Non-Rendering Bug
airbnb/lottie-android,2170212244,2478,Uncaught exception on Lottie that causes large canvas allocation,closed,1,2024-03-05T21:58:35Z,2024-03-05T22:30:37Z,2024-03-05T22:30:36Z,jasco,
airbnb/lottie-android,2168079924,2477,Lottie-compose feature parity,closed,2,2024-03-05T01:13:21Z,2024-04-01T23:56:25Z,2024-04-01T23:56:25Z,Fra078,New feature
