repo_full_name,id,tag_name,name,draft,prerelease,created_at,published_at
ReactiveX/RxJava,25225456,v3.0.2,3.0.2,False,False,2020-04-04T09:29:22Z,2020-04-06T07:54:21Z
ReactiveX/RxJava,24491189,v2.2.19,2.2.19,False,False,2020-03-13T08:01:13Z,2020-03-13T08:02:42Z
ReactiveX/RxJava,24524453,v3.0.1,3.0.1,False,False,2020-03-08T21:24:20Z,2020-03-14T09:00:31Z
ReactiveX/RxJava,23885466,v2.2.18,2.2.18,False,False,2020-02-21T17:17:32Z,2020-02-21T17:42:54Z
ReactiveX/RxJava,23678466,v3.0.0,3.0.0,False,False,2020-02-13T17:13:56Z,2020-02-14T12:50:49Z
ReactiveX/RxJava,23280383,v3.0.0-RC9,3.0.0-RC9,False,False,2020-01-30T15:14:12Z,2020-01-31T08:23:29Z
ReactiveX/RxJava,22955641,v3.0.0-RC8,3.0.0-RC8,False,False,2020-01-16T08:08:32Z,2020-01-19T11:56:27Z
ReactiveX/RxJava,22772460,v2.2.17,2.2.17,False,False,2020-01-12T15:50:06Z,2020-01-12T15:50:59Z
ReactiveX/RxJava,22528564,v3.0.0-RC7,3.0.0-RC7,False,False,2019-12-28T17:05:30Z,2019-12-31T08:46:23Z
ReactiveX/RxJava,22235278,v2.2.16,2.2.16,False,False,2019-12-15T07:15:28Z,2019-12-15T07:16:38Z
ReactiveX/RxJava,22020079,v3.0.0-RC6,3.0.0-RC6,False,False,2019-12-06T07:59:14Z,2019-12-06T08:01:08Z
ReactiveX/RxJava,21712141,v2.2.15,2.2.15,False,False,2019-11-24T08:37:35Z,2019-11-24T08:38:15Z
ReactiveX/RxJava,21533494,v3.0.0-RC5,3.0.0-RC5,False,False,2019-11-14T23:06:34Z,2019-11-17T10:10:52Z
ReactiveX/RxJava,21166471,v2.2.14,2.2.14,False,False,2019-11-02T14:05:42Z,2019-11-02T14:07:04Z
ReactiveX/RxJava,20831893,v3.0.0-RC4,3.0.0-RC4,False,False,2019-10-18T08:11:45Z,2019-10-20T09:18:35Z
ReactiveX/RxJava,20436994,v2.2.13,2.2.13,False,False,2019-10-03T07:46:59Z,2019-10-03T07:47:49Z
ReactiveX/RxJava,20037650,v3.0.0-RC3,3.0.0-RC3,False,False,2019-09-17T07:21:17Z,2019-09-17T07:56:59Z
ReactiveX/RxJava,19519946,v2.2.12,2.2.12,False,False,2019-08-25T18:30:24Z,2019-08-25T18:31:27Z
ReactiveX/RxJava,19396864,v3.0.0-RC2,3.0.0-RC2,False,True,2019-08-16T12:51:17Z,2019-08-20T07:39:16Z
ReactiveX/RxJava,19033226,v2.2.11,2.2.11,False,False,2019-08-02T06:23:52Z,2019-08-02T06:25:13Z
ReactiveX/RxJava,18570667,v3.0.0-RC1,3.0.0-RC1,False,True,2019-07-12T06:14:02Z,2019-07-12T06:30:42Z
ReactiveX/RxJava,18200717,v3.0.0-RC0,3.0.0-RC0,False,True,2019-06-24T14:55:56Z,2019-06-25T07:37:00Z
ReactiveX/RxJava,18135515,v2.2.10,2.2.10,False,False,2019-06-21T05:33:56Z,2019-06-21T05:34:44Z
ReactiveX/RxJava,17673998,v2.2.9,2.2.9,False,False,2019-05-30T07:08:32Z,2019-05-30T07:09:37Z
ReactiveX/RxJava,16357239,v2.2.8,2.2.8,False,False,2019-03-26T15:08:13Z,2019-03-26T15:12:16Z
ReactiveX/RxJava,15732760,v2.2.7,2.2.7,False,False,2019-02-23T08:37:49Z,2019-02-23T08:38:50Z
ReactiveX/RxJava,15129978,v2.2.6,2.2.6,False,False,2019-01-23T09:53:39Z,2019-01-23T09:54:23Z
ReactiveX/RxJava,14750181,v2.2.5,2.2.5,False,False,2018-12-31T09:57:09Z,2018-12-31T09:58:25Z
ReactiveX/RxJava,14151700,v2.2.4,2.2.4,False,False,2018-11-23T07:43:18Z,2018-11-23T08:25:02Z
ReactiveX/RxJava,13601211,v2.2.3,2.2.3,False,False,2018-10-23T09:11:52Z,2018-10-23T09:13:18Z
ReactiveX/RxJava,12756874,v2.2.2,2.2.2,False,False,2018-09-06T07:30:42Z,2018-09-06T07:31:30Z
ReactiveX/RxJava,12536911,v2.2.1,2.2.1,False,False,2018-08-23T08:22:23Z,2018-08-23T08:23:12Z
ReactiveX/RxJava,12178387,v2.2.0,2.2.0,False,False,2018-07-31T07:28:56Z,2018-07-31T07:30:17Z
ReactiveX/RxJava,12049595,v2.1.17,2.1.17,False,False,2018-07-23T07:21:10Z,2018-07-23T07:22:11Z
ReactiveX/RxJava,11646879,v2.1.16,2.1.16,False,False,2018-06-26T07:45:57Z,2018-06-26T07:46:50Z
ReactiveX/RxJava,11601542,v2.1.15,2.1.15,False,False,2018-06-22T07:39:12Z,2018-06-22T07:39:48Z
ReactiveX/RxJava,11129709,v2.1.14,2.1.14,False,False,2018-05-23T07:25:01Z,2018-05-23T07:38:00Z
ReactiveX/RxJava,10871257,v2.1.14-RC1,2.1.14-RC1,False,True,2018-05-06T14:31:08Z,2018-05-06T14:49:15Z
ReactiveX/RxJava,10750969,v2.1.13,2.1.13,False,False,2018-04-27T09:09:37Z,2018-04-27T09:10:30Z
ReactiveX/RxJava,10342054,v1.3.8,1.3.8,False,False,2018-03-31T15:27:03Z,2018-03-31T15:29:07Z
ReactiveX/RxJava,10235015,v2.1.12,2.1.12,False,False,2018-03-23T16:50:22Z,2018-03-23T16:51:18Z
ReactiveX/RxJava,10194566,v1.3.7,1.3.7,False,False,2018-03-21T16:44:07Z,2018-03-21T16:44:50Z
ReactiveX/RxJava,10173950,v2.1.11,2.1.11,False,False,2018-03-20T15:36:48Z,2018-03-20T15:37:37Z
ReactiveX/RxJava,9818011,v2.1.10,2.1.10,False,False,2018-02-24T10:17:51Z,2018-02-24T10:18:47Z
ReactiveX/RxJava,9697139,v1.3.6,1.3.6,False,False,2018-02-15T19:53:01Z,2018-02-15T20:24:06Z
ReactiveX/RxJava,9412539,v1.3.5,1.3.5,False,False,2018-01-27T11:28:37Z,2018-01-27T11:29:44Z
ReactiveX/RxJava,9362423,v2.1.9,2.1.9,False,False,2018-01-24T08:24:22Z,2018-01-24T08:24:59Z
ReactiveX/RxJava,9038185,v2.1.8,2.1.8,False,False,2017-12-27T11:03:50Z,2017-12-27T11:05:24Z
ReactiveX/RxJava,8663353,v2.1.7,2.1.7,False,False,2017-11-27T08:46:47Z,2017-11-27T08:47:29Z
ReactiveX/RxJava,8576530,v1.3.4,1.3.4,False,False,2017-11-19T10:40:40Z,2017-11-19T10:42:10Z
ReactiveX/RxJava,8283221,v2.1.6,2.1.6,False,False,2017-10-27T07:20:13Z,2017-10-27T07:20:57Z
ReactiveX/RxJava,8177970,v1.3.3,1.3.3,False,False,2017-10-19T08:54:04Z,2017-10-19T08:54:38Z
ReactiveX/RxJava,8005532,v2.1.5,2.1.5,False,False,2017-10-05T08:06:27Z,2017-10-05T08:19:47Z
ReactiveX/RxJava,7975502,v2.1.5-RC4,2.1.5-RC4,False,False,2017-10-03T09:34:11Z,2017-10-03T09:36:16Z
ReactiveX/RxJava,7975462,v2.1.5-RC3,2.1.5-RC3,False,True,2017-10-03T09:09:39Z,2017-10-03T09:33:11Z
ReactiveX/RxJava,7975199,v2.1.5-RC2,2.1.5-RC2,False,True,2017-10-03T09:09:39Z,2017-10-03T09:10:52Z
ReactiveX/RxJava,7975025,v2.1.5-RC1,2.1.5-RC1,False,True,2017-10-03T08:22:20Z,2017-10-03T08:54:14Z
ReactiveX/RxJava,7851877,v2.1.4,2.1.4,False,False,2017-09-22T08:31:03Z,2017-09-22T09:01:48Z
ReactiveX/RxJava,7765003,v1.3.2,1.3.2,False,False,2017-09-15T07:35:00Z,2017-09-15T07:46:11Z
ReactiveX/RxJava,7699277,v1.3.1,1.3.1,False,False,2017-09-10T16:21:42Z,2017-09-10T17:31:02Z
ReactiveX/RxJava,7399224,v2.1.3,2.1.3,False,False,2017-08-15T15:35:40Z,2017-08-15T15:50:32Z
ReactiveX/RxJava,7135491,v2.1.2,2.1.2,False,False,2017-07-23T08:04:46Z,2017-07-23T08:20:13Z
ReactiveX/RxJava,6782919,v2.1.1,2.1.1,False,False,2017-06-21T08:02:29Z,2017-06-21T08:03:40Z
ReactiveX/RxJava,6288755,v1.3.0,1.3.0,False,False,2017-05-05T07:49:16Z,2017-05-05T08:09:09Z
ReactiveX/RxJava,6230354,v2.1.0,2.1.0,False,False,2017-04-29T07:16:14Z,2017-04-29T07:32:34Z
ReactiveX/RxJava,6191406,v1.2.10,1.2.10,False,False,2017-04-26T07:36:45Z,2017-04-26T07:57:29Z
