rank,name,stars,forks,language,description,url,clone_url,created_at,updated_at
1,Snailclimb/JavaGuide,151680,45987,Java,「Java学习+面试指南」一份涵盖大部分 Java 程序员所需要掌握的核心知识。准备 Java 面试，首选 JavaGuide！,https://github.com/Snailclimb/JavaGuide,https://github.com/Snailclimb/JavaGuide.git,2018-05-07T13:27:00Z,2025-09-10T14:05:18Z
